record_id,object_id,normalized_object,impacted_objects,finding_category,risk_level,finding_name,fixed,priority_rank,level_of_effort,assigned_to,notes,exception,exception_notes,exception_proof,start_date,end_date
30,124,WAREHOUSESQL01,CHICAGOSQLFCI01;CHICAGOSQL02;HQDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;MarketingDB; FINANCESQLFCI01;FINANCESQL02;BackupDB; WAREHOUSESQL01;WAREHOUSESQL01;EmployeeDB,Security Compliance,Low,Enforce password policies and security standards,N,124,Medium,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/5/2025 0:00,NULL
30,124,WAREHOUSESQL01,CHICAGOSQLFCI01;CHICAGOSQL02;HQDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;MarketingDB; FINANCESQLFCI01;FINANCESQL02;BackupDB; WAREHOUSESQL01;WAREHOUSESQL01;EmployeeDB,User Permissions,Low,Enforce password policies and security standards,N,124,Medium,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/5/2025 0:00,NULL
30,124,WAREHOUSESQL01,CHICAGOSQLFCI01;CHICAGOSQL02;HQDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;MarketingDB; FINANCESQLFCI01;FINANCESQL02;BackupDB; WAREHOUSESQL01;WAREHOUSESQL01;EmployeeDB,Security Compliance,Low,Enforce password policies and security standards,N,124,Medium,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/5/2025 0:00,NULL
30,124,WAREHOUSESQL01,CHICAGOSQLFCI01;CHICAGOSQL02;HQDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;MarketingDB; FINANCESQLFCI01;FINANCESQL02;BackupDB; WAREHOUSESQL01;WAREHOUSESQL01;EmployeeDB,User Permissions,Low,Enforce password policies and security standards,N,124,Medium,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/5/2025 0:00,NULL
31,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
31,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
31,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
31,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
31,125,SALESSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,N,125,High,ORG\jasmine.clark,NULL,Other,Other related note for object 125,mailto:example125@example.com,2/11/2025 0:00,NULL
31,125,SALESSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,N,125,High,ORG\jasmine.clark,NULL,Other,Other related note for object 125,mailto:example125@example.com,2/11/2025 0:00,NULL
31,125,SALESSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,N,125,High,ORG\jasmine.clark,NULL,Other,Other related note for object 125,mailto:example125@example.com,2/11/2025 0:00,NULL
31,125,SALESSQL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,N,125,High,ORG\jasmine.clark,NULL,Other,Other related note for object 125,mailto:example125@example.com,2/11/2025 0:00,NULL
31,42,RESEARCHSQLCL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,N,42,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 42,mailto:example42@example.com,3/26/2025 0:00,NULL
31,42,RESEARCHSQLCL01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,N,42,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 42,mailto:example42@example.com,3/26/2025 0:00,NULL
31,43,RESEARCHSQLFCI01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,N,43,High,ORG\jasmine.clark,NULL,Other,Other related note for object 43,mailto:example43@example.com,3/24/2025 0:00,NULL
31,43,RESEARCHSQLFCI01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,N,43,High,ORG\jasmine.clark,NULL,Other,Other related note for object 43,mailto:example43@example.com,3/24/2025 0:00,NULL
31,44,RESEARCHAG01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,N,44,Medium,ORG\charlie.stone,NULL,STIG,STIG related note for object 44,mailto:example44@example.com,3/16/2025 0:00,NULL
31,44,RESEARCHAG01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,N,44,Medium,ORG\charlie.stone,NULL,STIG,STIG related note for object 44,mailto:example44@example.com,3/16/2025 0:00,NULL
31,49,LOGISTICSQLFCI01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,N,49,Medium,ORG\maria.lannister,Sample note for object 49,STIG,STIG related note for object 49,mailto:example49@example.com,3/9/2025 0:00,NULL
31,49,LOGISTICSQLFCI01,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,N,49,Medium,ORG\maria.lannister,Sample note for object 49,STIG,STIG related note for object 49,mailto:example49@example.com,3/9/2025 0:00,NULL
31,95,LOGISTICSQL03,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Capacity Management,Medium,Consider changing or removing large index keys,N,95,Medium,ORG\maria.lannister,Sample note for object 95,Org Policy,Org Policy related note for object 95,mailto:example95@example.com,3/28/2025 0:00,NULL
31,95,LOGISTICSQL03,PARTNERSQL01;PARTNERSQL01;LogisticsDB; SALESSQL01;SALESSQL01;HQDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;OpsDB; LOGISTICSQLFCI01;LOGISTICSQL03;PartnerDB,Database Files,Medium,Consider changing or removing large index keys,N,95,Medium,ORG\maria.lannister,Sample note for object 95,Org Policy,Org Policy related note for object 95,mailto:example95@example.com,3/28/2025 0:00,NULL
32,85,SUPPORTSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Database Indexes,Medium,Enforce password policies and security standards,Y,85,High,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/7/2025 0:00,3/11/2025 0:00
32,85,SUPPORTSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Designing for Performance,Medium,Enforce password policies and security standards,Y,85,High,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/7/2025 0:00,3/11/2025 0:00
32,85,SUPPORTSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Database Indexes,Medium,Enforce password policies and security standards,Y,85,High,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/7/2025 0:00,3/11/2025 0:00
32,85,SUPPORTSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Designing for Performance,Medium,Enforce password policies and security standards,Y,85,High,ORG\jasmine.clark,NULL,GPO,NULL,NULL,3/7/2025 0:00,3/11/2025 0:00
32,126,LEGALSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Database Indexes,Medium,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
32,126,LEGALSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Designing for Performance,Medium,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
32,126,LEGALSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Database Indexes,Medium,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
32,126,LEGALSQL01,SUPPORTSQL01;SUPPORTSQL01;LoggingDB; LEGALSQL01;LEGALSQL01;InventoryDB,Designing for Performance,Medium,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
33,127,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Database Indexes,Critical,Review auto-grow increment for transaction logs,Y,127,Low,ORG\maria.lannister,NULL,Org Policy,Org Policy related note for object 127,mailto:example127@example.com,3/1/2025 0:00,5/28/2025 0:00
33,127,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Designing for Performance,Critical,Review auto-grow increment for transaction logs,Y,127,Low,ORG\maria.lannister,NULL,Org Policy,Org Policy related note for object 127,mailto:example127@example.com,3/1/2025 0:00,5/28/2025 0:00
33,127,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Database Indexes,Critical,Review auto-grow increment for transaction logs,Y,127,Low,ORG\maria.lannister,NULL,Org Policy,Org Policy related note for object 127,mailto:example127@example.com,3/1/2025 0:00,5/28/2025 0:00
33,127,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Designing for Performance,Critical,Review auto-grow increment for transaction logs,Y,127,Low,ORG\maria.lannister,NULL,Org Policy,Org Policy related note for object 127,mailto:example127@example.com,3/1/2025 0:00,5/28/2025 0:00
33,12,ACCOUNTSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Database Indexes,Critical,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
33,12,ACCOUNTSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Designing for Performance,Critical,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
33,12,ACCOUNTSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Database Indexes,Critical,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
33,12,ACCOUNTSQL01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Designing for Performance,Critical,Review auto-grow increment for transaction logs,N,12,Low,ORG\charlie.stone,NULL,GPO,NULL,NULL,3/4/2025 0:00,NULL
33,117,FINANCESQLFCI01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Database Indexes,Critical,Review auto-grow increment for transaction logs,N,117,Low,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 117,mailto:example117@example.com,4/4/2025 0:00,NULL
33,117,FINANCESQLFCI01,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Designing for Performance,Critical,Review auto-grow increment for transaction logs,N,117,Low,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 117,mailto:example117@example.com,4/4/2025 0:00,NULL
33,128,FINANCESQL02,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Database Indexes,Critical,Review auto-grow increment for transaction logs,Y,128,Low,ORG\jasmine.clark,Sample note for object 128,STIG,STIG related note for object 128,mailto:example128@example.com,2/17/2025 0:00,3/10/2025 0:00
33,128,FINANCESQL02,MARKETINGSQL01;MARKETINGSQL01;MarketingDB; ACCOUNTSQL01;ACCOUNTSQL01;BackupDB; FINANCESQLFCI01;FINANCESQL02;FinanceDB,Designing for Performance,Critical,Review auto-grow increment for transaction logs,Y,128,Low,ORG\jasmine.clark,Sample note for object 128,STIG,STIG related note for object 128,mailto:example128@example.com,2/17/2025 0:00,3/10/2025 0:00
34,259,SALESSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,N,259,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 259,mailto:example259@example.com,3/11/2025 0:00,NULL
34,259,SALESSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,N,259,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 259,mailto:example259@example.com,3/11/2025 0:00,NULL
34,259,SALESSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,N,259,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 259,mailto:example259@example.com,3/11/2025 0:00,NULL
34,259,SALESSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,N,259,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 259,mailto:example259@example.com,3/11/2025 0:00,NULL
34,36,HEADQUARTERSQLCL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,N,36,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 36,mailto:example36@example.com,3/8/2025 0:00,NULL
34,36,HEADQUARTERSQLCL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,N,36,Low,ORG\jasmine.clark,NULL,Other,Other related note for object 36,mailto:example36@example.com,3/8/2025 0:00,NULL
34,37,HEADQUARTERSQLFCI01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,N,37,High,ORG\jasmine.clark,Sample note for object 37,NULL,NULL,NULL,2/28/2025 0:00,NULL
34,37,HEADQUARTERSQLFCI01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,N,37,High,ORG\jasmine.clark,Sample note for object 37,NULL,NULL,NULL,2/28/2025 0:00,NULL
34,38,HEADQUARTERAG01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,N,38,High,ORG\maria.lannister,Sample note for object 38,Org Policy,Org Policy related note for object 38,mailto:example38@example.com,2/15/2025 0:00,NULL
34,38,HEADQUARTERAG01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,N,38,High,ORG\maria.lannister,Sample note for object 38,Org Policy,Org Policy related note for object 38,mailto:example38@example.com,2/15/2025 0:00,NULL
34,129,PARTNERSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,Y,129,High,ORG\jasmine.clark,NULL,Org Policy,Org Policy related note for object 129,mailto:example129@example.com,3/18/2025 0:00,3/24/2025 0:00
34,129,PARTNERSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,Y,129,High,ORG\jasmine.clark,NULL,Org Policy,Org Policy related note for object 129,mailto:example129@example.com,3/18/2025 0:00,3/24/2025 0:00
34,129,PARTNERSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,Y,129,High,ORG\jasmine.clark,NULL,Org Policy,Org Policy related note for object 129,mailto:example129@example.com,3/18/2025 0:00,3/24/2025 0:00
34,129,PARTNERSQL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,Y,129,High,ORG\jasmine.clark,NULL,Org Policy,Org Policy related note for object 129,mailto:example129@example.com,3/18/2025 0:00,3/24/2025 0:00
34,105,DATACENTERSQLCL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,N,105,High,ORG\charlie.stone,Sample note for object 105,Other,Other related note for object 105,mailto:example105@example.com,4/5/2025 0:00,NULL
34,105,DATACENTERSQLCL01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,N,105,High,ORG\charlie.stone,Sample note for object 105,Other,Other related note for object 105,mailto:example105@example.com,4/5/2025 0:00,NULL
34,106,DATACENTERSQLFCI01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Capacity Management,Medium,Check high availability replication status,N,106,High,ORG\maria.lannister,NULL,NULL,NULL,NULL,2/11/2025 0:00,NULL
34,106,DATACENTERSQLFCI01,SALESSQL01;SALESSQL01;LoggingDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;PartnerDB; PARTNERSQL01;PARTNERSQL01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;LogisticsDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;HQDB,Database Files,Medium,Check high availability replication status,N,106,High,ORG\maria.lannister,NULL,NULL,NULL,NULL,2/11/2025 0:00,NULL
